date,pickup,delivery,equipment,distance,posted_rate,predicted_rate,absolute_error,percentage_error
2025-09-18,Philadelphia,Phoenix,Dry Van,2929.2,4914.73,4741.317,173.41310546874956,3.5284360579065295
2025-09-18,Mobile,Los Angeles,Dry Van,1997.6,3696.63,3618.7715,77.85851562500011,2.1062025581407964
2025-09-18,Tucson,Charleston,Flatbed,2365.7,4894.62,4654.42,240.2000781249999,4.9074305691759506
2025-09-18,Detroit,San Antonio,Dry Van,1435.2,2822.47,2715.419,107.0510546874998,3.792814615832934
2025-09-18,Buffalo,Fort Wayne,Dry Van,431.4,966.91,958.9026,8.007412109374968,0.8281445128683093
2025-09-18,Amarillo,Los Angeles,Reefer,916.3,2294.9,2229.7424,65.15756835937509,2.8392334463103004
2025-09-18,Jacksonville,Fort Wayne,Reefer,765.5,1917.68,1961.2653,43.585258789062436,2.272811876280841
2025-09-18,Baton Rouge,Lubbock,Reefer,493.4,1337.6,1303.6621,33.93789062499991,2.5372226842852807
2025-09-18,Kansas City,Fresno,Dry Van,1906.7,3669.73,3722.1,52.37009765624998,1.4270831275393552
2025-09-18,Oklahoma City,Toledo,Dry Van,1220.0,2518.18,2411.6782,106.50177734374984,4.229315511351446
2025-09-18,Syracuse,Fort Wayne,Reefer,510.4,1315.02,1258.0725,56.94749023437498,4.330541758632947
2025-09-18,Green Bay,Greensboro,Dry Van,752.7,1542.34,1503.9335,38.40652832031242,2.490146681037412
2025-09-18,Fort Wayne,Columbia,Dry Van,562.6,1246.18,1196.1213,50.058662109375064,4.016968825480674
2025-09-18,Louisville,Nashville,Reefer,192.5,599.39,606.3894,6.999404296875014,1.167754599989158
2025-09-18,Boston,Houston,Flatbed,1838.4,4103.83,3879.9192,223.91081054687493,5.4561424461265435
2025-09-18,Nashville,Lubbock,Dry Van,936.7,2050.57,2028.1779,22.392143554687664,1.0919960574224563
2025-09-18,Grand Rapids,Mobile,Flatbed,964.1,2133.38,2006.2891,127.09093750000011,5.95725738030731
2025-09-18,Jacksonville,Reno,Dry Van,2264.9,4187.8,4134.837,52.96308593750018,1.2646995066025164
2025-09-18,Atlanta,Albuquerque,Flatbed,1528.1,3405.96,3263.6538,142.30619140625004,4.178152162863041
2025-09-18,Cincinnati,Fort Wayne,Reefer,371.2,966.93,976.3737,9.4437182617188,0.9766703134372499
2025-09-18,Chattanooga,Columbia,Dry Van,276.3,683.55,674.89545,8.654553222656205,1.2661185315860148
2025-09-18,Bakersfield,Houston,Dry Van,1500.6,3083.47,2933.6404,149.8296191406248,4.859123621784056
2025-09-18,New York,Memphis,Flatbed,1077.8,2349.97,2283.7341,66.2358691406248,2.818583604923672
2025-09-18,Cincinnati,Grand Rapids,Dry Van,521.2,1089.72,1086.151,3.5689990234375273,0.32751523542171634
2025-09-18,Shreveport,Lexington,Dry Van,611.5,1388.56,1399.2155,10.655454101562555,0.7673744095726908
2025-09-18,Fresno,Phoenix,Dry Van,475.7,1096.12,1098.2504,2.130366210937609,0.1943551993337964
2025-09-18,Austin,San Antonio,Flatbed,116.9,386.27,384.72064,1.5493579101562318,0.4011074922091366
2025-09-18,Richmond,Greensboro,Flatbed,447.2,1155.18,1116.9131,38.266914062500064,3.3126364776485104
2025-09-18,Cincinnati,Atlanta,Dry Van,205.7,535.96,503.94626,32.01374145507816,5.973158716150116
2025-09-18,Little Rock,New York,Flatbed,1247.4,2817.62,2638.0525,179.5675097656249,6.3730208390636385
2025-09-18,Greensboro,Houston,Dry Van,913.8,1850.05,1827.4115,22.638500976562455,1.2236696833362588
2025-09-18,San Francisco,Syracuse,Dry Van,2845.8,4899.37,4941.642,42.27208984375011,0.8628066433796613
2025-09-18,Lubbock,Cincinnati,Reefer,1053.9,2715.31,2527.6301,187.67987304687495,6.911913300760316
2025-09-18,Tucson,Bakersfield,Dry Van,328.2,757.99,753.0572,4.932810058593759,0.6507750839184896
2025-09-18,Atlanta,Richmond,Flatbed,676.0,1657.2,1380.355,276.84501953125005,16.705588916923126
2025-09-18,Las Vegas,Reno,Dry Van,574.6,1187.35,1207.5408,20.19077148437509,1.7004902921948113
2025-09-18,Milwaukee,Cincinnati,Flatbed,239.7,657.12,630.3027,26.817326660156255,4.081039484440628
2025-09-18,Baton Rouge,Cincinnati,Dry Van,694.4,1626.15,1543.424,82.72604980468759,5.0872336380215595
2025-09-18,Tulsa,Tampa,Dry Van,677.8,1558.19,1495.3154,62.874570312500055,4.035102927916368
2025-09-18,Atlanta,Raleigh,Dry Van,580.1,1344.39,1268.0074,76.3825537109376,5.681577050627987
2025-09-18,Milwaukee,Grand Rapids,Reefer,349.1,897.6,871.12744,26.472558593750023,2.949260092886589
2025-09-18,Greensboro,Baltimore,Reefer,680.8,1636.88,1588.0901,48.78991210937511,2.9806651745622834
2025-09-18,Columbia,Tulsa,Dry Van,776.4,1756.73,1710.6675,46.06251953125002,2.6220602785430898
2025-09-18,Houston,New York,Dry Van,1548.5,3063.44,2978.298,85.14190429687505,2.7792907416784742
2025-09-18,Atlanta,Mobile,Reefer,294.1,816.57,876.12415,59.55414550781245,7.293207625532709
2025-09-18,Hartford,Columbia,Dry Van,844.3,1765.83,1771.4927,5.662675781250073,0.3206806873396688
2025-09-18,Harrisburg,San Francisco,Dry Van,2799.5,5166.2,5105.4634,60.73662109374982,1.1756536931158263
2025-09-18,Baltimore,Memphis,Dry Van,1089.0,2083.43,2099.775,16.344902343750164,0.7845189108225457
2025-09-18,Grand Rapids,Los Angeles,Reefer,2306.1,4607.16,4349.1265,258.03353515624985,5.600707055024133
2025-09-18,New York,Buffalo,Dry Van,346.3,779.84,642.18665,137.65335449218753,17.651486778337546
2025-09-18,Kansas City,Memphis,Dry Van,346.5,836.28,736.5198,99.76022460937497,11.92904584700997
2025-09-18,Los Angeles,Baton Rouge,Dry Van,1710.1,3176.84,3196.7595,19.919521484374854,0.627023126263043
2025-09-18,Louisville,Lexington,Dry Van,190.7,495.46,480.76703,14.69297119140623,2.965521170509472
2025-09-18,Tucson,Jacksonville,Reefer,1968.0,4347.36,4287.3975,59.96253906249967,1.379286257924342
2025-09-18,Montgomery,Phoenix,Dry Van,2110.6,4178.51,3977.3516,201.15843750000022,4.814118848584788
2025-09-18,El Paso,Nashville,Dry Van,1470.7,3006.37,2903.3354,103.03455078124989,3.427207921222268
2025-09-18,Fresno,Fort Wayne,Dry Van,2266.5,4053.08,3980.1033,72.97672851562493,1.8005252429171132
2025-09-18,Savannah,Little Rock,Reefer,659.6,1607.34,1652.4941,45.15414062500008,2.8092463713340106
2025-09-18,San Antonio,Birmingham,Dry Van,896.6,1949.7,1867.1099,82.59013671875005,4.236043325575732
2025-09-18,Reno,Madison,Reefer,1744.5,3802.99,3808.9045,5.914541015625218,0.15552344380672098
2025-09-18,Charleston,Syracuse,Dry Van,745.7,1483.86,1516.7266,32.8665625000001,2.2149368875770024
2025-09-18,Mobile,Philadelphia,Flatbed,1216.4,2759.78,2653.0283,106.7516796875002,3.868122810060954
2025-09-18,Greensboro,Hartford,Dry Van,738.7,1445.84,1394.8444,50.99563964843742,3.5270596780029204
2025-09-18,Kansas City,Jacksonville,Dry Van,789.6,1615.1,1524.3016,90.79836425781241,5.621841635676579
2025-09-18,Houston,Grand Rapids,Reefer,1149.4,2584.15,2552.513,31.63706054687509,1.224273379907323
2025-09-18,Columbia,Houston,Dry Van,847.3,405.1,1854.6786,1449.5785888671876,357.83228557570663
2025-09-18,Albany,Dallas,Dry Van,1752.4,3412.56,2940.623,471.93695312499995,13.829411149547552
2025-09-18,Baltimore,Austin,Flatbed,1933.1,4087.21,3999.7769,87.43314453125004,2.139188946279982
2025-09-18,New York,Oklahoma City,Dry Van,1763.7,3359.31,3255.0442,104.26581054687495,3.103786508148249
2025-09-18,Lubbock,Bakersfield,Dry Van,1185.6,2325.78,2396.0688,70.2888476562498,3.0221623565534914
2025-09-18,Tampa,Providence,Dry Van,1395.5,2730.21,2676.9556,53.254433593750036,1.9505618100347604
2025-09-19,Memphis,Kansas City,Dry Van,333.3,826.67,830.88586,4.215864257812541,0.5099815231969881
2025-09-19,San Antonio,Memphis,Reefer,789.7,1962.07,1930.1837,31.886284179687436,1.625134892215234
2025-09-19,Lubbock,Dallas,Flatbed,427.8,1166.63,1128.7588,37.87121093750011,3.246205818254297
2025-09-19,Tampa,Hartford,Dry Van,1342.0,2564.42,2523.0115,41.40852539062507,1.614732586340189
2025-09-19,Atlanta,Columbia,Flatbed,217.8,600.81,627.65704,26.847043457031305,4.468474801856045
2025-09-19,Indianapolis,Reno,Reefer,1854.2,4014.66,3927.2095,87.45052734374985,2.1782797881701033
2025-09-19,Chattanooga,Fresno,Flatbed,2170.8,4738.37,4396.4478,341.9222460937499,7.216030957771341
2025-09-19,Detroit,Shreveport,Dry Van,1038.3,2092.82,2043.5557,49.264335937500164,2.353969091345656
2025-09-19,Montgomery,Albuquerque,Dry Van,1618.1,3163.26,3013.009,150.25096679687522,4.74987724046949
2025-09-19,Detroit,Providence,Dry Van,1008.4,2019.13,1961.1016,58.02843750000011,2.873932708641846
2025-09-19,Grand Rapids,Lubbock,Dry Van,1394.5,2802.25,2723.88,78.3701171875,2.796685420198055
2025-09-19,Richmond,Memphis,Reefer,873.8,2066.97,2023.0841,43.8858935546873,2.123199347580628
2025-09-19,Charleston,Bakersfield,Dry Van,2478.6,4590.43,4605.882,15.451835937499709,0.33660977157912675
2025-09-19,Tulsa,San Francisco,Dry Van,1790.8,3670.77,3467.2297,203.54026367187498,5.544892860949473
2025-09-19,Detroit,Los Angeles,Dry Van,2391.1,4250.42,4142.2905,108.12947265625007,2.5439714817888603
2025-09-19,Chattanooga,Lexington,Dry Van,220.6,572.29,588.3382,16.048195800781286,2.804206923200001
2025-09-19,Little Rock,Los Angeles,Reefer,1748.9,3894.84,3882.0442,12.795810546875146,0.32853237994051476
2025-09-19,Buffalo,Kansas City,Dry Van,806.3,1665.41,1593.4342,71.97579589843758,4.321806395928785
2025-09-19,Raleigh,Nashville,Dry Van,721.1,1549.99,1513.9602,36.02979492187501,2.32451789507513
2025-09-19,San Antonio,Austin,Reefer,117.9,373.8,421.2049,47.40489501953124,12.68188737815175
2025-09-19,Chattanooga,Atlanta,Dry Van,84.9,249.46,260.46948,11.009482421874992,4.413325752375127
2025-09-19,Columbia,Providence,Dry Van,924.0,1841.98,1832.1456,9.834370117187518,0.5339021117052041
2025-09-19,Greensboro,Boston,Flatbed,901.8,2160.19,2052.3538,107.83624023437505,4.991979420068375
2025-09-19,Fresno,Raleigh,Dry Van,2862.7,4847.31,4695.141,152.1688867187504,3.13924396662789
2025-09-19,Bakersfield,Washington,Reefer,2597.5,5106.42,4862.7725,243.64753906250007,4.771396380683533
2025-09-19,Cincinnati,Amarillo,Reefer,1198.0,2911.96,2774.182,137.77811523437504,4.731456312393544
2025-09-19,Nashville,San Antonio,Dry Van,851.6,1809.62,1800.0553,9.56470214843739,0.528547548570274
2025-09-19,Phoenix,Lubbock,Dry Van,1115.4,2273.21,2245.7378,27.472207031250036,1.2085204196378705
2025-09-19,Lubbock,Mobile,Flatbed,822.6,2039.79,2001.4469,38.343100585937464,1.879757258636304
2025-09-19,Fresno,Indianapolis,Reefer,2059.3,4417.79,4271.404,146.38619140624996,3.313561563728696
2025-09-19,Shreveport,Baltimore,Dry Van,1344.7,2867.1,2788.4492,78.65078124999991,2.743217231697531
2025-09-19,El Paso,Atlanta,Reefer,1588.7,3683.21,3530.0906,153.11942382812504,4.157227631010044
2025-09-19,Shreveport,Providence,Flatbed,1591.3,3549.61,3342.2778,207.33216796875013,5.8409844452982185
2025-09-19,Harrisburg,Richmond,Reefer,163.6,469.54,474.4403,4.9003076171874795,1.0436400769236869
2025-09-19,Milwaukee,Richmond,Dry Van,751.1,1551.3,1394.2123,157.08771972656245,10.126198654455132
2025-09-19,Richmond,Baton Rouge,Dry Van,1224.1,2382.54,2366.7688,15.771201171874964,0.6619490615844839
2025-09-19,San Francisco,Atlanta,Dry Van,2301.9,4489.53,4892.554,403.02419921875025,8.976979755536778
2025-09-19,Nashville,Phoenix,Dry Van,1968.8,3701.37,3625.378,75.99207031249989,2.053079543858082
2025-09-19,Montgomery,Atlanta,Dry Van,305.5,717.35,662.97833,54.37166748046877,7.579517317971531
2025-09-19,Louisville,Fort Wayne,Flatbed,363.9,918.88,906.0684,12.811579589843745,1.3942603593335088
2025-09-19,Columbia,Albany,Flatbed,1070.0,2313.34,2309.738,3.6019628906251455,0.15570399900685353
2025-09-19,San Antonio,Fort Wayne,Reefer,1307.7,3012.74,2939.4897,73.25025390624978,2.4313499972201313
2025-09-19,Savannah,Fresno,Flatbed,2573.4,5178.86,4876.7637,302.0963281249997,5.833259213900351
2025-09-19,Charleston,Shreveport,Dry Van,871.0,1862.86,1779.3848,83.4752343749999,4.48102564739164
2025-09-19,Boston,Lubbock,Dry Van,2133.1,3962.57,3942.8022,19.767753906250164,0.49886194833782527
2025-09-19,Lexington,Cincinnati,Dry Van,132.2,348.25,373.22604,24.976043701171875,7.171871845275485
2025-09-19,Boston,Mobile,Dry Van,1359.4,2798.54,2695.3103,103.22969726562496,3.6886982950261555
2025-09-19,Mobile,Albany,Dry Van,1450.4,2912.78,2859.0715,53.7084667968752,1.8438902628030676
2025-09-19,Richmond,El Paso,Dry Van,2216.3,4193.39,4096.047,97.34312500000033,2.3213468100987584
2025-09-19,Amarillo,Mobile,Dry Van,1106.1,2333.95,2137.8154,196.13457031249982,8.40354636185436
2025-09-19,Boston,Providence,Flatbed,182.7,545.4,545.4003,0.00032958984377273737,6.043084777644617e-05
2025-09-19,Grand Rapids,Hartford,Dry Van,918.6,1823.61,1805.6041,18.0058740234374,0.9873752624430333
2025-09-19,Mobile,Columbia,Flatbed,427.6,1131.31,1118.0182,13.291811523437445,1.1749044491286602
2025-09-19,Milwaukee,Nashville,Dry Van,378.1,880.09,863.6249,16.465122070312532,1.8708452624518552
2025-09-19,Jacksonville,Providence,Reefer,1083.3,2446.13,2427.756,18.37389648437511,0.751141455457196
2025-09-19,Houston,Fort Wayne,Dry Van,1044.3,432.04,2066.5222,1634.482216796875,378.31733561634917
2025-09-19,Baltimore,Little Rock,Reefer,1272.8,2825.22,2767.7449,57.4751269531248,2.0343593402681845
2025-09-19,Tampa,Memphis,Flatbed,633.1,1526.78,1491.4661,35.31393554687497,2.312968177921834
2025-09-19,Jacksonville,Cincinnati,Dry Van,453.7,1058.42,1050.6273,7.792680664062573,0.7362559913892947
2025-09-19,Atlanta,Madison,Reefer,636.9,1601.24,1531.0742,70.16578125000001,4.381965305013615
2025-09-19,Albuquerque,Greensboro,Reefer,1720.0,3788.58,3591.147,197.43302734374993,5.211267212088696
2025-09-19,Philadelphia,Raleigh,Reefer,461.2,1235.15,1235.0895,0.06052246093759095,0.00490000898170999
2025-09-19,Bakersfield,Oklahoma City,Dry Van,1221.7,2413.33,2496.3528,83.02278320312507,3.4401753263385064
2025-09-19,Boston,Cincinnati,Dry Van,1132.6,2272.44,2436.223,163.78290039062495,7.207358627317991
2025-09-19,Baton Rouge,Greensboro,Reefer,795.2,1969.29,1943.2719,26.018149414062464,1.3211944108822198
2025-09-19,El Paso,Jacksonville,Dry Van,1756.2,3317.48,3221.1545,96.32545898437502,2.9035731634968416
2025-09-19,El Paso,Fresno,Reefer,642.1,1566.34,1601.5817,35.24166503906258,2.2499371170411653
2025-09-19,Baton Rouge,Montgomery,Dry Van,489.1,1111.1,1075.9275,35.17250976562491,3.1655575344815867
2025-09-19,Lubbock,Green Bay,Dry Van,1384.6,2600.02,2672.0208,72.00075195312502,2.769238388671049
2025-09-19,Reno,Bakersfield,Reefer,518.9,1354.98,1273.4026,81.57741210937502,6.020562082789046
2025-09-19,Nashville,Montgomery,Flatbed,348.7,897.45,855.204,42.246020507812545,4.707339741246035
2025-09-19,Phoenix,Grand Rapids,Dry Van,2186.8,3963.16,4045.2925,82.13248046875015,2.072398804710134
2025-09-19,Oklahoma City,Tucson,Dry Van,1041.0,2136.16,2111.8625,24.297451171874854,1.1374359210861946
2025-09-19,Phoenix,Syracuse,Dry Van,2743.5,4859.45,5400.288,540.8380859375002,11.129615202080487
2025-09-19,Grand Rapids,Los Angeles,Dry Van,2281.5,4167.22,4180.3696,13.149628906249745,0.3155491888177189
2025-09-19,Tucson,Chattanooga,Reefer,1806.5,4020.92,3908.9292,111.99080078125007,2.7852034057193396
2025-09-19,New York,Tulsa,Reefer,1441.2,3264.88,3062.3682,202.5118359375001,6.202734432429373
2025-09-19,Harrisburg,Amarillo,Dry Van,1795.1,3581.05,3447.7668,133.28315429687518,3.7219015176240258
2025-09-19,Corpus Christi,Jacksonville,Reefer,834.9,2090.09,2110.824,20.733974609374854,0.9920134831215331
2025-09-19,Green Bay,Charleston,Dry Van,939.5,1915.77,1886.7328,29.037211914062482,1.5156940506460839
2025-09-19,Philadelphia,Toledo,Dry Van,747.4,1493.8,1520.1841,26.384082031250045,1.7662392576817545
2025-09-19,Philadelphia,Bakersfield,Flatbed,2815.0,5809.72,5636.299,173.42117187500025,2.9850177267579205
2025-09-19,Tulsa,Lexington,Reefer,735.4,1860.36,2077.429,217.0689550781251,11.66811558397972
2025-09-19,Dayton,Grand Rapids,Dry Van,294.3,718.21,712.795,5.415017089843786,0.7539601355931811
2025-09-19,Tucson,Toledo,Dry Van,2037.3,3752.22,3635.5598,116.6601855468748,3.10909769541431
2025-09-19,Birmingham,Shreveport,Dry Van,411.2,1009.11,1011.50256,2.3925634765624864,0.2370963994571936
2025-09-19,Green Bay,Chattanooga,Flatbed,762.1,1688.02,1540.653,147.36704589843748,8.73017179289567
2025-09-19,Memphis,Indianapolis,Dry Van,254.9,675.49,747.5163,72.02629638671874,10.66282200872237
2025-09-19,Cincinnati,Montgomery,Dry Van,475.4,1092.65,1034.5682,58.08176269531259,5.315678643235491
2025-09-19,Columbia,Lubbock,Dry Van,1182.5,2445.31,2395.9546,49.355410156249945,2.018370274372163
2025-09-19,Nashville,Houston,Flatbed,609.6,1575.86,1526.7504,49.1096337890624,3.116370349463937
2025-09-19,Philadelphia,Milwaukee,Dry Van,988.1,1942.8,1931.9019,10.898144531249955,0.5609504082381076
2025-09-19,Lexington,New York,Dry Van,754.2,1490.24,1422.9832,67.25684570312501,4.513155310763703
2025-09-19,Lexington,Tampa,Reefer,740.5,1823.67,1849.2659,25.595869140624927,1.4035362286282567
2025-09-19,Hartford,Baton Rouge,Dry Van,1535.9,3149.95,3001.316,148.63408203124982,4.718617185391826
2025-09-19,Albuquerque,Fort Wayne,Reefer,1605.6,3684.7,3478.1155,206.58452148437482,5.606549284456667
2025-09-19,Columbia,Memphis,Flatbed,425.3,1149.42,1123.2478,26.172197265625073,2.2769916362709077
2025-09-19,Shreveport,Birmingham,Flatbed,407.3,1057.51,1065.9445,8.434458007812509,0.7975771394892256
2025-09-19,Lexington,Richmond,Dry Van,556.4,1108.17,1145.9596,37.78959472656243,3.4100900337098485
2025-09-19,Tucson,Greensboro,Reefer,2078.1,4413.86,4200.1074,213.75257812499967,4.842758450086765
2025-09-19,Providence,Fresno,Reefer,3300.5,7000.31,6452.507,547.8031640625004,7.825412932605847
2025-09-19,Syracuse,Harrisburg,Reefer,290.9,729.0,650.0694,78.93060302734375,10.827243213627401
2025-09-19,Green Bay,Fort Wayne,Dry Van,291.8,697.25,676.2808,20.96917724609375,3.007411580651667
2025-09-19,Philadelphia,Lexington,Dry Van,799.8,1732.79,1683.5465,49.243491210937464,2.841861461050529
2025-09-19,Columbia,Charleston,Flatbed,258.9,699.16,681.3861,17.773891601562468,2.542177985234062
2025-09-19,Toledo,Syracuse,Dry Van,507.1,1024.61,1033.8466,9.2365576171876,0.901470570967256
2025-09-19,Lubbock,Houston,Dry Van,371.6,984.87,958.43994,26.430058593750005,2.6836088614487195
2025-09-19,Boston,Syracuse,Dry Van,561.7,1120.14,1107.0441,13.0959326171876,1.169133556268645
2025-09-19,Hartford,Las Vegas,Flatbed,2748.9,5513.01,5155.8213,357.1887109375002,6.479014384836962
2025-09-19,Houston,Indianapolis,Dry Van,764.5,1698.83,1628.5109,70.31913574218743,4.139268540241662
2025-09-19,Columbia,Oklahoma City,Dry Van,1039.9,2098.69,2072.4321,26.257871093750055,1.2511552965778678
2025-09-19,Cincinnati,Nashville,Dry Van,198.0,511.87,526.2146,14.344599609374995,2.8023911558354655
2025-09-19,Bakersfield,Philadelphia,Reefer,2861.0,5677.76,5490.5913,187.16869140625022,3.296523477678701
2025-09-19,Milwaukee,Phoenix,Dry Van,1988.2,3838.77,3657.2305,181.53953124999998,4.729106751641801
2025-09-19,Nashville,Richmond,Reefer,786.1,1919.67,1818.2599,101.41011230468757,5.282684643958992
2025-09-19,San Antonio,Tampa,Dry Van,820.4,1724.82,1688.4124,36.407646484374936,2.1108084602668646
2025-09-19,Charleston,Memphis,Dry Van,658.0,1478.5,1408.1083,70.3917236328125,4.761022903808758
2025-09-19,Houston,Cincinnati,Flatbed,728.8,1751.33,1671.4896,79.84037597656243,4.5588424783771435
2025-09-19,Houston,Indianapolis,Dry Van,740.1,1599.26,1563.6012,35.65880371093749,2.229706471176512
2025-09-19,Austin,Los Angeles,Dry Van,1206.4,2598.59,2513.6953,84.89468750000015,3.266951981651593
2025-09-19,Phoenix,Tampa,Reefer,2075.8,4609.65,4347.347,262.30283203124964,5.690298222885678
2025-09-19,Amarillo,Montgomery,Dry Van,1272.0,2637.5,2570.373,67.126953125,2.5450977488151656
2025-09-19,Dayton,New York,Dry Van,733.3,1583.02,1471.3068,111.71323730468748,7.056969419507491
2025-09-19,Nashville,Fort Wayne,Dry Van,545.9,1166.33,1156.1035,10.226484374999927,0.8768088255467944
2025-09-19,Montgomery,Green Bay,Reefer,1040.4,2423.32,2423.2068,0.11321289062516371,0.004671809361750149
2025-09-19,Amarillo,Salt Lake City,Dry Van,616.0,1411.33,1410.4923,0.8376904296874272,0.05935468173194272
2025-09-19,Richmond,Mobile,Dry Van,947.4,1983.08,1924.1211,58.95890624999993,2.9730977192044663
2025-09-19,Cincinnati,Kansas City,Dry Van,349.5,829.31,843.5225,14.212521972656305,1.7137767508719666
2025-09-19,Montgomery,Lubbock,Dry Van,965.3,2031.65,1962.79,68.85996093750009,3.3893614026776304
2025-09-19,Corpus Christi,Raleigh,Dry Van,1388.0,2710.77,2485.605,225.16501953124998,8.30631221133663
2025-09-19,Green Bay,Bakersfield,Dry Van,1989.3,3526.7,3367.2754,159.42460937499982,4.520503852751859
2025-09-19,Reno,Philadelphia,Reefer,2813.0,5785.57,5782.9424,2.627617187499709,0.04541673832482727
2025-09-19,San Francisco,Green Bay,Dry Van,2210.0,3976.16,3888.7861,87.37386718749985,2.197443442605425
2025-09-19,Corpus Christi,Baltimore,Dry Van,1765.3,3382.24,3382.0325,0.20752929687478172,0.006135853661324499
