route,count,mean,median
Grand Rapids → Philadelphia,14,1866.0492857142856,1835.475
Green Bay → Los Angeles,14,4278.2814285714285,4281.985000000001
Green Bay → Greensboro,14,1601.675,1579.4
Green Bay → Grand Rapids,14,308.2864285714286,310.32
San Antonio → Albuquerque,14,1995.5149999999999,1980.2
Tucson → Milwaukee,14,3544.3292857142856,3484.88
Albany → New York,14,867.4978571428571,858.6
Albany → Nashville,14,2531.503571428572,2510.23
Tucson → Indianapolis,14,3488.9928571428572,3424.84
Greensboro → Indianapolis,14,1056.372142857143,1041.635
Albany → Houston,13,3751.276923076923,3723.41
Albany → Boston,13,944.0815384615385,931.92
Albany → Harrisburg,13,1180.7123076923076,1167.24
Tulsa → Oklahoma City,13,950.493076923077,815.43
Tulsa → Los Angeles,13,3186.1284615384616,3211.44
Tulsa → Hartford,13,3173.8653846153848,3166.44
Chattanooga → Hartford,13,2145.3753846153845,2153.83
Oklahoma City → Savannah,13,2394.2446153846154,2358.73
Oklahoma City → New Orleans,13,1120.406923076923,1116.97
Oklahoma City → Milwaukee,13,2088.07,2097.76
Dayton → Kansas City,13,876.0307692307692,875.08
Dayton → Hartford,13,1777.9923076923078,1760.29
Indianapolis → Memphis,13,677.0315384615385,671.8
Austin → Bakersfield,13,2653.6423076923074,2660.47
Atlanta → Tampa,13,1261.8161538461538,1204.0
Los Angeles → Montgomery,13,4431.587692307692,4486.54
Tucson → Grand Rapids,13,3715.3176923076926,3672.26
Tucson → El Paso,13,689.6453846153846,741.9
Albuquerque → Albany,13,4619.515384615384,4632.8
Albany → Tulsa,13,3460.9476923076923,3380.18
Albany → San Antonio,13,4227.87,4203.77
Cincinnati → Baltimore,13,1946.2315384615383,1895.57
Cincinnati → Houston,13,1705.6238461538462,1680.19
Cincinnati → Toledo,13,1011.9276923076923,1034.33
Lubbock → Houston,13,983.2015384615383,984.87
Green Bay → Albany,13,1830.2053846153844,1854.99
Grand Rapids → San Antonio,13,2721.7153846153847,2682.48
Tucson → Boston,13,5764.942307692308,5802.66
Tucson → Baltimore,13,5219.891538461538,5218.42
Toledo → Jacksonville,13,1675.966153846154,1733.26
Greensboro → Albany,13,1983.616923076923,1955.39
El Paso → Jacksonville,13,3649.2084615384615,3692.68
Phoenix → Amarillo,13,1874.7392307692307,1831.73
Philadelphia → Madison,13,2203.547692307692,2166.86
Indianapolis → Greensboro,13,1085.383076923077,1109.59
Oklahoma City → Boston,13,3974.8061538461534,3936.08
Oklahoma City → Albuquerque,13,1847.6853846153847,1854.11
New York → Houston,13,3080.223076923077,2981.88
Fresno → Hartford,13,5950.61076923077,6012.08
Fresno → Harrisburg,13,5173.693846153847,4997.51
Fresno → Corpus Christi,13,3462.31,3446.93
New York → Dayton,13,1580.6176923076923,1553.72
New York → Cincinnati,13,1783.3292307692307,1747.26
Dayton → Tucson,13,3895.5561538461534,3891.99
Dayton → Richmond,13,1281.5169230769231,1275.97
Green Bay → Toledo,13,664.3930769230769,671.24
Toledo → Columbia,13,1322.1299999999999,1281.27
Columbia → Milwaukee,13,1188.5976923076923,1207.4
Columbia → Indianapolis,13,1146.8792307692308,1143.76
Albuquerque → Amarillo,13,1013.0876923076922,1003.44
Greensboro → Grand Rapids,13,1363.3923076923077,1416.39
Greensboro → Dayton,13,894.853076923077,885.94
Madison → Bakersfield,13,3523.527692307692,3512.86
Lubbock → Syracuse,13,3620.7569230769227,3704.81
Chattanooga → Milwaukee,13,1089.4338461538462,914.69
Lubbock → Philadelphia,13,4147.954615384615,4208.89
Lubbock → Milwaukee,13,2313.9061538461538,2257.62
Tampa → Albany,13,3224.270769230769,3154.14
Syracuse → Reno,13,4581.58,4485.36
Syracuse → Philadelphia,13,900.4376923076924,890.15
Greensboro → Salt Lake City,13,3947.5146153846154,3939.96
Greensboro → Montgomery,13,1070.6592307692308,1039.6
Baton Rouge → New York,13,2912.3184615384616,2936.61
Madison → Oklahoma City,13,2133.920769230769,2113.95
Madison → New York,13,1977.9546153846154,2008.56
Boston → Montgomery,13,2656.3,2646.65
Providence → Grand Rapids,13,2468.75,2485.07
Providence → El Paso,13,5297.517692307692,5279.51
Phoenix → Tampa,13,4562.456153846154,4163.58
Phoenix → Richmond,13,5118.931538461538,5089.21
Phoenix → Providence,13,6086.619230769231,5868.16
Atlanta → Madison,13,1400.4992307692305,1375.57
New Orleans → Bakersfield,13,3188.0415384615385,3294.71
Nashville → Savannah,13,1009.6846153846153,991.81
Bakersfield → San Francisco,13,916.426923076923,915.66
Bakersfield → Tampa,13,4078.704615384616,4117.46
Greensboro → Memphis,13,1079.7115384615386,1068.78
Greensboro → Lubbock,13,3323.9615384615386,2741.53
Syracuse → Little Rock,13,2370.2215384615383,2361.76
Albuquerque → Fresno,13,1547.6638461538462,1538.29
Syracuse → El Paso,13,4328.6876923076925,4279.95
Syracuse → Dayton,13,1300.5715384615385,1314.1
Tampa → Columbia,13,1348.7153846153847,1358.82
Tampa → Atlanta,13,1236.9723076923076,1209.75
Nashville → Dayton,13,1236.5315384615385,989.5
Nashville → Dallas,13,1342.5992307692309,1183.32
Raleigh → Toledo,13,1501.8684615384616,1486.82
Raleigh → Greensboro,13,1156.1407692307691,891.18
Boston → Tucson,13,5355.385384615384,5386.79
Houston → Lexington,13,1901.8053846153848,1906.79
Houston → Indianapolis,13,1724.6999999999998,1720.43
Nashville → Chattanooga,13,255.50307692307692,256.13
Baltimore → Grand Rapids,13,1853.0838461538463,1834.15
Nashville → Albany,13,2934.4853846153846,2495.14
Montgomery → Toledo,13,1844.0215384615383,1855.47
Columbia → Reno,13,3998.6015384615384,4241.09
Albuquerque → Montgomery,13,3261.133076923077,3185.75
Buffalo → Philadelphia,13,936.2384615384616,939.41
Grand Rapids → Memphis,13,1369.2430769230768,1413.4
Kansas City → Indianapolis,13,488.31,482.94
Kansas City → Greensboro,13,1401.136923076923,1430.26
Kansas City → Corpus Christi,13,2058.873076923077,2038.63
Boston → Shreveport,13,3425.486923076923,3425.84
Baton Rouge → Salt Lake City,13,3616.240769230769,2937.38
Milwaukee → Corpus Christi,13,2290.566153846154,2281.6
Albuquerque → Lubbock,13,1794.0684615384614,1750.72
Shreveport → Kansas City,13,1363.1223076923077,1360.67
Amarillo → Albany,13,4289.885384615385,4249.82
Harrisburg → Atlanta,13,1450.8276923076924,1432.89
Greensboro → Toledo,13,1162.8223076923077,1186.51
Greensboro → Syracuse,13,1382.0046153846151,1420.06
Corpus Christi → Atlanta,13,2543.726153846154,2013.83
Montgomery → Providence,13,2335.476923076923,2440.93
Jacksonville → Kansas City,13,1725.3384615384616,1727.0
Atlanta → Corpus Christi,13,1920.3792307692308,1922.75
Atlanta → Chattanooga,13,266.7661538461538,266.46
Houston → Columbia,13,1844.6007692307694,1845.58
Houston → Cincinnati,13,1710.5776923076924,1679.46
Houston → Chattanooga,13,1492.7553846153846,1487.91
Houston → Charleston,13,2287.6523076923077,2265.29
Charleston → Montgomery,13,1245.7523076923078,1243.46
Charleston → Mobile,13,1401.1692307692308,1412.73
Savannah → New York,13,1631.3738461538462,1624.97
Savannah → Hartford,13,1770.1076923076923,1779.27
Charleston → Richmond,13,1139.2430769230768,892.88
Milwaukee → Montgomery,13,1584.386923076923,1614.89
Milwaukee → Lubbock,13,2316.173846153846,2244.75
Fresno → Tampa,13,4288.515384615384,4550.71
Reno → Toledo,13,4407.824615384616,4165.97
Reno → Shreveport,13,3524.828461538462,3538.04
Reno → Phoenix,13,1707.1276923076923,1758.23
Reno → Nashville,13,3867.683076923077,3836.12
Hartford → Salt Lake City,13,4981.691538461539,4875.4
Salt Lake City → Richmond,13,4423.516153846153,4413.94
Richmond → Louisville,13,1460.436923076923,1547.03
Harrisburg → Hartford,13,921.1746153846154,913.0
Savannah → Baton Rouge,13,1675.1684615384615,1665.7
Corpus Christi → Mobile,13,1439.4053846153847,1415.91
Harrisburg → San Antonio,13,3265.7915384615385,3254.82
San Francisco → Mobile,13,4531.526923076923,4440.66
San Francisco → Kansas City,13,3898.432307692308,3801.88
Albuquerque → Tucson,13,1072.6915384615384,1054.4
Albuquerque → Syracuse,13,4023.466923076923,3834.28
Richmond → Houston,13,2838.796923076923,2875.14
Montgomery → Greensboro,13,1091.32,1052.15
Montgomery → Buffalo,13,2072.912307692308,2054.33
Kansas City → Albany,13,2581.773846153846,2584.5
Jacksonville → San Antonio,13,2132.7153846153847,2120.51
Mobile → Tulsa,13,1176.0161538461539,1143.13
Amarillo → Boston,13,4667.6861538461535,4711.52
San Antonio → Boston,13,3871.600769230769,4138.77
Hartford → Harrisburg,13,907.0907692307693,914.61
Amarillo → Grand Rapids,13,2909.4700000000003,2916.47
San Francisco → Grand Rapids,13,4170.03,4301.81
San Antonio → Providence,13,4279.666923076923,4310.19
San Antonio → New York,13,3613.89,3633.88
San Antonio → Milwaukee,13,2197.683076923077,2152.23
Buffalo → Lubbock,13,3360.963846153846,3322.99
Mobile → Little Rock,13,872.8169230769231,856.5
Mobile → Jacksonville,13,718.0207692307692,701.1
Mobile → Chattanooga,13,762.14,761.96
Mobile → Boston,13,3193.583846153846,2720.36
Baton Rouge → Buffalo,13,2272.646923076923,2478.99
Kansas City → Austin,13,2174.563076923077,2147.82
Charleston → Savannah,13,521.9392307692308,515.58
Tulsa → Columbia,13,1705.6684615384615,1692.07
Chattanooga → Greensboro,13,766.9907692307692,765.83
Fort Wayne → Austin,13,2776.5476923076926,2726.09
Lexington → Reno,13,4061.416153846154,4055.95
El Paso → Syracuse,13,4242.202307692308,4247.36
Los Angeles → Chattanooga,13,4054.506153846154,4007.13
Little Rock → Richmond,13,2552.8046153846153,2195.23
Little Rock → Lexington,13,1221.2546153846154,1194.64
Cincinnati → Madison,12,990.0324999999999,958.605
Little Rock → Bakersfield,12,3487.224166666667,3417.08
Little Rock → El Paso,12,2611.210833333333,2616.965
Las Vegas → Lexington,12,4013.59,4054.265
Little Rock → Mobile,12,865.5816666666666,852.9100000000001
Little Rock → Syracuse,12,2467.9225,2501.49
Los Angeles → Boston,12,5994.389166666667,5962.01
El Paso → Shreveport,12,3318.7616666666668,2681.21
Albany → Montgomery,12,2845.9150000000004,2751.2250000000004
Tucson → New Orleans,12,2969.3191666666667,2929.115
Green Bay → Memphis,12,1630.7308333333333,1605.13
Green Bay → Reno,12,3620.375,3561.38
Chattanooga → Houston,12,1419.5283333333334,1460.185
Fort Wayne → Chattanooga,12,1176.845,1172.96
Fort Wayne → Green Bay,12,707.9175,717.155
Boston → Buffalo,12,1364.9791666666667,1396.135
El Paso → Tulsa,12,2701.8516666666665,2254.63
Fort Wayne → Albuquerque,12,3256.206666666667,3315.87
Tucson → Washington,12,4778.518333333333,4699.6849999999995
Tulsa → Austin,12,1190.4558333333332,1196.255
Tulsa → Fresno,12,3306.771666666667,3295.8050000000003
Tulsa → Grand Rapids,12,2119.3658333333333,2096.2799999999997
Tulsa → Greensboro,12,1916.325,1918.935
Lexington → Baltimore,12,1747.4708333333335,1673.5900000000001
Mobile → Baltimore,12,2327.9741666666664,2255.4300000000003
Mobile → Green Bay,12,2123.3908333333334,2111.11
Baltimore → Nashville,12,2103.695,2117.9350000000004
Baltimore → Shreveport,12,2925.5933333333337,2951.51
Mobile → St. Louis,12,1348.6083333333333,1337.1599999999999
Amarillo → El Paso,12,1038.5841666666668,1038.58
San Antonio → Philadelphia,12,3714.5316666666663,3672.69
San Antonio → Reno,12,3226.0608333333334,3188.615
San Francisco → Baton Rouge,12,3751.1891666666666,3876.495
San Francisco → Fort Wayne,12,4238.1725,4205.835
Corpus Christi → San Antonio,12,582.7175,585.245
Buffalo → Memphis,12,1819.9541666666667,1752.1399999999999
Amarillo → Little Rock,12,2542.0891666666666,1943.5300000000002
Amarillo → Lubbock,12,1444.4183333333333,1079.81
San Antonio → Chattanooga,12,2035.63,2058.815
Fresno → Toledo,12,4665.425,4723.195
Jacksonville → Providence,12,2293.891666666667,2292.915
Jacksonville → Richmond,12,1568.2191666666668,1554.5749999999998
Jacksonville → Tampa,12,896.1716666666666,890.69
Detroit → Greensboro,12,1380.9666666666665,1375.77
Montgomery → Austin,12,2072.6366666666668,2045.875
Baltimore → Mobile,12,2477.1633333333334,2460.54
Montgomery → Green Bay,12,2172.515,2147.825
Montgomery → Jacksonville,12,424.5208333333333,427.96
Richmond → Harrisburg,12,480.125,483.19
Amarillo → Raleigh,12,4058.5633333333335,3684.825
Shreveport → Amarillo,12,1846.6091666666669,1815.79
San Francisco → Nashville,12,4323.56,4353.175
Harrisburg → Shreveport,12,2289.409166666667,2249.6899999999996
San Francisco → Shreveport,12,4682.412499999999,3910.82
San Francisco → Syracuse,12,5127.155,5007.225
Harrisburg → Kansas City,12,2061.789166666667,1757.325
Harrisburg → Los Angeles,12,5088.425833333334,4981.135
Harrisburg → Milwaukee,12,1421.0666666666666,1444.085
Corpus Christi → Syracuse,12,3220.7875,3394.09
Corpus Christi → Tucson,12,2597.1633333333334,2582.21
Dallas → Bakersfield,12,3134.8841666666667,3060.26
Richmond → New Orleans,12,2347.1516666666666,2359.185
Richmond → Savannah,12,1426.8483333333334,1161.695
Salt Lake City → Fort Wayne,12,3467.4275,3410.4049999999997
Fresno → Philadelphia,12,5744.219166666667,5667.43
Richmond → Chattanooga,12,1575.6525,1566.795
Milwaukee → Dayton,12,527.86,525.585
Milwaukee → Harrisburg,12,1298.6316666666667,1373.1599999999999
Milwaukee → Houston,12,1922.5791666666667,1875.585
Baton Rouge → Corpus Christi,12,783.1966666666667,792.285
Baton Rouge → Green Bay,12,2501.64,2413.115
Harrisburg → New York,12,667.445,660.8050000000001
Savannah → Kansas City,12,1638.7541666666666,1610.2
Savannah → Los Angeles,12,4678.955833333333,4538.445
Savannah → Mobile,12,1065.25,1057.46
Savannah → Nashville,12,1016.8191666666667,1014.9449999999999
Savannah → St. Louis,12,1484.1175,1505.99
Reno → Boston,12,5520.373333333333,5596.96
Reno → Jacksonville,12,4031.8016666666667,4204.99
Atlanta → Birmingham,12,388.7558333333333,375.85
Atlanta → Buffalo,12,1562.2691666666667,1520.65
Reno → Los Angeles,12,1956.7358333333334,2006.91
Hartford → Montgomery,12,2388.400833333333,2423.64
Columbia → San Francisco,12,4852.878333333333,4860.505
Syracuse → Albuquerque,12,4018.1749999999997,3966.5249999999996
Corpus Christi → Bakersfield,12,3135.226666666667,3087.375
Buffalo → San Francisco,12,5119.3275,5035.8099999999995
Harrisburg → Dayton,12,1125.5983333333334,1101.72
Shreveport → Corpus Christi,12,1034.9841666666666,1001.995
Harrisburg → Columbia,12,1270.1841666666667,1274.365
Grand Rapids → El Paso,12,3275.7066666666665,3276.19
Baton Rouge → Providence,12,3423.1749999999997,3410.77
Memphis → Savannah,12,1406.8908333333331,1242.48
Baton Rouge → Louisville,12,1546.7258333333332,1517.7350000000001
Milwaukee → Baltimore,12,2600.1891666666666,2150.245
Milwaukee → Charleston,12,1608.6383333333333,1580.1100000000001
Albuquerque → Philadelphia,12,4488.6975,4375.115
Albuquerque → Reno,12,1485.7124999999999,1479.1950000000002
Nashville → Baltimore,12,2167.355,2076.12
Baltimore → Green Bay,12,2124.0358333333334,2144.5249999999996
Raleigh → Bakersfield,12,4828.591666666666,4778.42
Raleigh → Memphis,12,1797.22,1878.1550000000002
Raleigh → Montgomery,12,1487.8325000000002,1461.65
Tampa → Dayton,12,2029.0325,2003.915
Tampa → Philadelphia,12,2631.0808333333334,2595.94
Syracuse → Fresno,12,5145.909166666666,5190.575
Syracuse → Green Bay,12,1351.5933333333332,1341.0300000000002
Albuquerque → Green Bay,12,3043.665833333333,2996.26
Albuquerque → Hartford,12,4438.01,4326.07
Syracuse → Milwaukee,12,1591.1716666666669,1595.585
Greensboro → Houston,12,1975.6966666666667,1925.315
Bakersfield → Washington,12,4893.5625,4888.395
Nashville → Toledo,12,1325.7725,1306.03
Phoenix → Reno,12,1881.1408333333331,1867.305
Providence → Cincinnati,12,2296.250833333333,2307.075
Providence → Phoenix,12,6859.190833333333,6300.575000000001
Providence → Richmond,12,1129.47,1136.13
Madison → Columbia,12,1605.0125,1595.175
Madison → Hartford,12,2193.568333333333,2169.63
Madison → Lubbock,12,2486.695833333333,2411.52
Memphis → Albany,12,2561.806666666667,2695.9
Memphis → Fresno,12,3917.1891666666666,3843.21
Greensboro → Phoenix,12,5431.278333333333,4393.120000000001
Greensboro → Reno,12,4301.320833333333,4238.105
Madison → Atlanta,12,1386.4833333333333,1371.315
Albuquerque → Columbia,12,3621.2016666666664,3692.74
Columbia → Harrisburg,12,1221.1641666666667,1244.2849999999999
Toledo → Cincinnati,12,985.2083333333334,965.855
New Orleans → Harrisburg,12,2307.340833333333,2346.1899999999996
New Orleans → Phoenix,12,3603.681666666667,3555.995
Fort Wayne → Washington,12,1227.6225000000002,1208.325
New York → Fresno,12,5543.260833333334,5368.09
Phoenix → Dallas,12,3095.486666666666,3081.7
Houston → Raleigh,12,2608.4583333333335,2606.17
Atlanta → Reno,12,3811.226666666667,4046.56
Fresno → Green Bay,12,4186.984166666666,4153.985
Indianapolis → Nashville,12,736.8975,722.655
Indianapolis → Richmond,12,1492.0516666666665,1548.045
Dayton → Memphis,12,1080.6608333333334,1094.21
Dayton → Oklahoma City,12,2208.9533333333334,2135.12
New York → Tampa,12,2690.6974999999998,2682.685
New York → Tulsa,12,3237.8025,3043.5249999999996
Austin → Nashville,12,2089.9016666666666,2062.275
Oklahoma City → Washington,12,3088.2250000000004,3125.8500000000004
Philadelphia → Boston,12,588.55,581.31
Philadelphia → Fresno,12,5679.1016666666665,5718.825
Philadelphia → Houston,12,2997.2316666666666,3127.31
Los Angeles → Syracuse,12,6374.636666666666,5099.91
El Paso → Madison,12,2904.9308333333333,2818.965
Charleston → Columbia,12,655.9408333333333,651.48
Toledo → Milwaukee,12,809.0441666666667,795.38
Tucson → Albany,12,5470.420833333334,5368.525
Grand Rapids → Tampa,12,2444.396666666667,2362.1000000000004
Lubbock → Cincinnati,12,2260.5033333333336,2187.29
Lubbock → El Paso,12,1810.345,1776.67
Cincinnati → Tulsa,12,1470.5725,1470.045
Tucson → Shreveport,12,3063.1808333333333,3032.605
